Last_catch_date,Round_weight,Gross_weight,Product_weight
2013-10-17,156315.500071764,142291.19999980927,142291.19999980927
2013-10-18,106276.40045332909,97277.79999995232,96562.79999995232
2013-10-19,621315.6943092346,436356.0,436356.0
2013-10-20,13705.599904417992,12708.0,11994.0
2013-10-21,190838.8008415699,143972.5,143972.5
2013-10-22,206613.298112154,159677.0,159403.0
2013-10-23,436119.10248076916,339841.80000019073,339311.80000019073
2013-10-24,439240.7002621889,334015.0,334015.0
2013-10-25,108013.89976465702,98281.0,97282.0
2013-10-26,252112.69826483727,185757.900390625,185361.0
2013-10-27,82360.59886479378,62595.5,62595.5
2013-10-28,326283.4003024101,261339.79999995232,260337.79999995232
2013-10-29,74110.1997191906,68520.89999997616,68520.89999997616
2013-10-30,171968.20262539387,136447.30078125,134773.5
2013-10-31,281000.40118539333,214496.6015625,213455.5
2013-11-01,124478.09983038902,109153.7001953125,108720.5
2013-11-02,305034.50270450115,241103.0,240571.0
2013-11-03,217541.99927520752,171417.0,171417.0
2013-11-04,350173.19780516624,288945.9996948242,287311.5
2013-11-05,314432.90333247185,243392.5,243392.5
2013-11-06,475794.59838342667,376933.7004890442,376380.7004890442
2013-11-07,410241.195497036,318353.09997558594,317189.20001220703
2013-11-08,220340.00098252296,179644.50079345703,178897.0
2013-11-09,209434.2983417511,179510.0,179510.0
2013-11-10,332875.9949374199,250675.60314941406,248694.0
2013-11-11,262577.49936056137,195457.60000002384,195119.60000002384
2013-11-12,195898.49853265285,161929.5,161929.5
2013-11-13,151908.09992074966,117697.09921872616,117200.39999997616
2013-11-14,349637.29669582844,266917.39999997616,266469.39999997616
2013-11-15,249174.39949643612,183780.0,183780.0
2013-11-16,46.59999990463257,34.0,34.0
2013-11-17,117461.29787921906,83326.0,83326.0
2013-11-18,171191.90015351772,125892.5986328125,124366.0
2013-11-19,189572.20090603828,142305.7000732422,141850.5
2013-11-20,185544.89835643768,145984.39999997616,145625.39999997616
2013-11-21,262293.1021569967,198529.2998046875,198274.5
2013-11-22,70607.60000097752,64076.800000190735,63575.800000190735
2013-11-23,253252.8963893652,178422.40185546875,175779.0
2013-11-24,323040.7936351299,232391.0,232391.0
2013-11-25,183462.09688472748,145846.5,145200.5
2013-11-26,143891.00089490414,115205.79992675781,112884.40112304688
2013-11-27,110879.59975934029,103766.0,103766.0
2013-11-28,181206.00326812267,144032.0,143678.5
2013-11-29,404796.20768904686,280436.4992675781,279671.5
2013-11-30,574325.1997013092,416643.400390625,413953.0
2013-12-01,532892.9030292034,382717.0,382717.0
2013-12-02,285544.2966207862,211311.60000002384,210859.60000002384
2013-12-03,266427.300342083,194799.0,194799.0
2013-12-04,495409.5012384653,358249.80312502384,354634.10000002384
2013-12-05,393426.097252965,295460.40087890625,295206.40087890625
2013-12-06,379738.39858424664,299148.599609375,298557.5
2013-12-07,353690.6001855135,273798.5,273798.5
2013-12-08,390229.5954709053,292951.5,292769.5
2013-12-09,374610.30082058907,301101.0,301101.0
2013-12-10,269066.49845469,223162.0,222926.0
2013-12-11,159426.90038347244,126607.40026855469,126168.40026855469
2013-12-12,45661.29982531071,38233.0,38233.0
2013-12-13,48915.69996058941,38959.799999952316,38671.799999952316
2013-12-14,580433.6063416004,426437.50468826294,421171.0
2013-12-15,63501.59937608242,52598.0,52598.0
2013-12-16,330123.1024391651,255224.69999980927,253732.69999980927
2013-12-17,403095.2062472105,295314.79999923706,294280.79999923706
2013-12-18,478822.90069937706,282463.00077819824,275256.5
2013-12-19,366631.50232994556,279291.20000076294,278505.20000076294
2013-12-20,540637.8969378471,393227.5,390738.79998779297
2013-12-21,178351.9993133545,131063.99951171875,131063.99951171875
2013-12-22,336004.2025756836,218001.39916992188,213794.89965820312
2013-12-23,4541.30001449585,4396.0,4396.0
2013-12-24,285.6000061035156,204.0,204.0
2013-12-26,115616.39855957031,73816.0,73816.0
2013-12-27,4132.500049591064,3754.0,3754.0
2013-12-28,207746.8037261963,151076.99853515625,150875.99853515625
2013-12-29,129907.20177936554,81519.10048675537,78994.19966888428
2013-12-30,359313.000023365,188613.3994140625,184859.0
2013-12-31,2831598.1840724945,1692446.0925927162,1659458.9024415016
2014-01-01,12895.400390625,9211.0,9211.0
2014-01-02,35904.29994535446,120690.19995117188,30885.0
2014-01-03,36541.09995961189,32607.5,32607.5
2014-01-04,98359.50057268143,58701.20013809204,57041.10040855408
2014-01-05,67751.69812202454,51275.700244903564,50985.0
2014-01-06,378486.2968957424,264345.30078125,261252.500289917
2014-01-07,153298.3029807806,118466.79846191406,117634.0
2014-01-08,155091.99977564812,153065.4990234375,125541.5
2014-01-09,56218.99927210808,43887.600006103516,43887.600006103516
2014-01-10,79702.90064740181,74041.79999995232,74041.79999995232
2014-01-11,335502.40336084366,260622.0001220703,259057.0001220703
2014-01-12,78848.80150353909,62928.0,61898.0
2014-01-13,295103.902965188,243132.10000610352,242782.10000610352
2014-01-14,476950.6999448538,361476.8962906003,359404.0993164182
2014-01-15,241736.90040659904,200392.30039072037,199895.40000009537
2014-01-16,624453.1954417229,420139.30072021484,423475.40032958984
2014-01-17,157319.49935877323,138414.0,138240.0
2014-01-18,250941.1982691288,188202.90070724487,186787.69995117188
2014-01-19,313130.40368306637,203040.79931640625,200119.10083007812
2014-01-20,481251.1015354395,329712.09931755066,326657.89872932434
2014-01-21,315220.3992884159,251815.60244178772,249345.60000038147
2014-01-22,323546.39893734455,250437.19981098175,249519.90000629425
2014-01-23,138417.29971909523,121591.19999408722,121139.69999408722
2014-01-24,159674.99985456467,134129.7996520996,133769.39999389648
2014-01-25,375822.29809606075,278305.90032958984,277164.0
2014-01-26,192916.9993697405,142884.2998046875,142408.5
2014-01-27,141028.80098307133,98221.60009765625,96906.7001953125
2014-01-28,93782.99981224537,77926.400390625,77432.0
2014-01-29,210067.99770379066,163069.69970703125,161823.0
2014-01-30,308146.29954755306,234960.79726409912,232126.59999847412
2014-01-31,218942.40165376663,176920.49951171875,175853.5
2014-02-01,152223.20085525513,121094.50078201294,120394.0
2014-02-02,229546.59835588932,136782.298828125,133815.49960899353
2014-02-03,264574.9026546478,183961.40014648438,181628.0
2014-02-04,500717.9008499384,296881.40032196045,288512.3978176117
2014-02-05,370442.5976122618,235070.49902629852,229070.80103206635
2014-02-06,416486.39648616314,338585.4000091553,338009.4000091553
2014-02-07,225180.30078983307,195087.89980471134,194901.10000002384
2014-02-08,108775.70055937767,90875.0,90756.0
2014-02-09,172133.49725699425,130327.2998046875,128296.5
2014-02-10,317912.09727728367,249521.29667818546,247431.30000078678
2014-02-11,339463.2018531561,200405.90024411678,196096.49960935116
2014-02-12,347963.70046043396,294013.59970092773,288459.5
2014-02-13,412584.09966135025,338565.0984145999,336283.1999999881
2014-02-14,330458.89770674706,283931.00156211853,283096.39999961853
2014-02-15,384889.2976679802,232411.6033706665,230323.60019683838
2014-02-16,255692.8976881504,190927.79821777344,187422.0
2014-02-17,156197.69954037666,130757.19941449165,129981.30000042915
2014-02-18,243855.09815764427,201650.29999923706,201650.29999923706
2014-02-19,188334.60035979748,154030.99941325188,153035.00014567375
2014-02-20,204534.6000083685,176982.10000610352,176926.10000610352
2014-02-21,339697.5971634388,272897.1015625,271288.0
2014-02-22,66491.9004188776,59260.0,59260.0
2014-02-23,142764.3984503746,109865.90075683594,108403.0
2014-02-24,100541.59975981712,84270.5,80867.5
2014-02-25,199840.70011854172,127471.60098266602,124723.0
2014-02-26,398388.6940397024,309777.3996100426,307785.8000006676
2014-02-27,269154.60147827864,232294.09999990463,232264.09999990463
2014-02-28,407540.69686448574,328207.6025543213,325215.5000152588
2014-03-01,128348.10094726086,113893.29999995232,113875.29999995232
2014-03-02,354615.89976501465,220838.50061035156,217135.60009765625
2014-03-03,224042.10060298443,184933.59980463982,184433.79999995232
2014-03-04,567472.8011143208,357111.50163412094,350700.501306057
2014-03-05,407682.09728860855,339356.7003901005,338159.2999994755
2014-03-06,270983.400318861,229450.8993164301,228627.60000002384
2014-03-07,6736.3000292778015,5461.699996948242,5461.699996948242
2014-03-08,197077.89229130745,84130.39985275269,79514.599609375
2014-03-09,289929.30157101154,159138.50036621094,156803.0
2014-03-10,71361.99908399582,48706.29953610897,47460.29990231991
2014-03-11,16916.89994084835,14507.5,14498.0
